round,candidates,candidates_cumulative,feasible_candidates,margin_valid_candidates,archive_size,round_elapsed_seconds,cumulative_elapsed_seconds,proposal_adapts_to_oracle,acceptance_denominator_kind,query_id,method,method_seed,run_seed,robustness_seed,generator_training_seed,candidate_budget,direction,optimization_steps,gradient_restarts,final_unique_candidate_pool,backward_steps
5,64,320,64,22,100,0.04594519499914895,0.21903595799994946,False,all independently sampled candidates,142,uniform_random,11,147126221,154126221,,512,no_disease_to_disease,,,,
6,64,384,64,26,126,0.046346801000254345,0.2653827590002038,False,all independently sampled candidates,142,uniform_random,11,147126221,154126221,,512,no_disease_to_disease,,,,
7,64,448,64,21,147,0.04352230699987558,0.3089050660000794,False,all independently sampled candidates,142,uniform_random,11,147126221,154126221,,512,no_disease_to_disease,,,,
8,64,512,64,23,170,0.04483323500062397,0.35373830100070336,False,all independently sampled candidates,142,uniform_random,11,147126221,154126221,,512,no_disease_to_disease,,,,
1,64,64,64,11,11,0.04277310799989209,0.04277310799989209,True,all genetic population candidates,142,genetic_cfe,11,147126221,154126221,,512,no_disease_to_disease,,,,
2,64,128,64,29,35,0.044290673000432434,0.08706378100032452,True,all genetic population candidates,142,genetic_cfe,11,147126221,154126221,,512,no_disease_to_disease,,,,
3,64,192,64,41,75,0.04743781900106114,0.13450160000138567,True,all genetic population candidates,142,genetic_cfe,11,147126221,154126221,,512,no_disease_to_disease,,,,
4,64,256,64,49,123,0.0754173039986199,0.20991890400000557,True,all genetic population candidates,142,genetic_cfe,11,147126221,154126221,,512,no_disease_to_disease,,,,
5,64,320,64,42,164,0.05048661300133972,0.2604055170013453,True,all genetic population candidates,142,genetic_cfe,11,147126221,154126221,,512,no_disease_to_disease,,,,
6,64,384,64,58,218,0.05399637799928314,0.31440189500062843,True,all genetic population candidates,142,genetic_cfe,11,147126221,154126221,,512,no_disease_to_disease,,,,
7,64,448,64,58,274,0.055212410999956774,0.3696143060005852,True,all genetic population candidates,142,genetic_cfe,11,147126221,154126221,,512,no_disease_to_disease,,,,
8,64,512,64,52,324,0.05649161700057448,0.4261059230011597,True,all genetic population candidates,142,genetic_cfe,11,147126221,154126221,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.1069360620003863,0.1069360620003863,True,final restart pool only,142,dice_gradient_style,11,147126221,154126221,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10300697599996056,0.10300697599996056,True,final restart pool only,142,wachter_style,11,147126221,154126221,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,16,16,0.04417340800137026,0.04417340800137026,False,all independently sampled candidates,143,uniform_random,11,148126224,155126224,,512,no_disease_to_disease,,,,
2,64,128,64,21,37,0.045455269999365555,0.08962867800073582,False,all independently sampled candidates,143,uniform_random,11,148126224,155126224,,512,no_disease_to_disease,,,,
3,64,192,64,15,52,0.04517673699956504,0.13480541500030085,False,all independently sampled candidates,143,uniform_random,11,148126224,155126224,,512,no_disease_to_disease,,,,
4,64,256,64,19,71,0.04358922699975665,0.1783946420000575,False,all independently sampled candidates,143,uniform_random,11,148126224,155126224,,512,no_disease_to_disease,,,,
5,64,320,64,27,98,0.04388283600019349,0.222277478000251,False,all independently sampled candidates,143,uniform_random,11,148126224,155126224,,512,no_disease_to_disease,,,,
6,64,384,64,25,123,0.045261631999892415,0.2675391100001434,False,all independently sampled candidates,143,uniform_random,11,148126224,155126224,,512,no_disease_to_disease,,,,
7,64,448,64,22,145,0.04425979200095753,0.31179890200110094,False,all independently sampled candidates,143,uniform_random,11,148126224,155126224,,512,no_disease_to_disease,,,,
8,64,512,64,23,168,0.04593336899961287,0.3577322710007138,False,all independently sampled candidates,143,uniform_random,11,148126224,155126224,,512,no_disease_to_disease,,,,
1,64,64,64,16,16,0.04444934899947839,0.04444934899947839,True,all genetic population candidates,143,genetic_cfe,11,148126224,155126224,,512,no_disease_to_disease,,,,
2,64,128,64,30,44,0.049335310999595094,0.09378465999907348,True,all genetic population candidates,143,genetic_cfe,11,148126224,155126224,,512,no_disease_to_disease,,,,
3,64,192,64,45,88,0.04695409700070741,0.1407387569997809,True,all genetic population candidates,143,genetic_cfe,11,148126224,155126224,,512,no_disease_to_disease,,,,
4,64,256,64,46,129,0.04976728799920238,0.19050604499898327,True,all genetic population candidates,143,genetic_cfe,11,148126224,155126224,,512,no_disease_to_disease,,,,
5,64,320,64,57,182,0.05064743299953989,0.24115347799852316,True,all genetic population candidates,143,genetic_cfe,11,148126224,155126224,,512,no_disease_to_disease,,,,
6,64,384,64,57,235,0.05185177600105817,0.2930052539995813,True,all genetic population candidates,143,genetic_cfe,11,148126224,155126224,,512,no_disease_to_disease,,,,
7,64,448,64,60,290,0.05540884299989557,0.3484140969994769,True,all genetic population candidates,143,genetic_cfe,11,148126224,155126224,,512,no_disease_to_disease,,,,
8,64,512,64,55,341,0.06265154500033532,0.4110656419998122,True,all genetic population candidates,143,genetic_cfe,11,148126224,155126224,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.1099729790003039,0.1099729790003039,True,final restart pool only,143,dice_gradient_style,11,148126224,155126224,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10024970199992822,0.10024970199992822,True,final restart pool only,143,wachter_style,11,148126224,155126224,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,18,18,0.04380799099999422,0.04380799099999422,False,all independently sampled candidates,144,uniform_random,11,149126227,156126227,,512,no_disease_to_disease,,,,
2,64,128,64,15,33,0.043081392999738455,0.08688938399973267,False,all independently sampled candidates,144,uniform_random,11,149126227,156126227,,512,no_disease_to_disease,,,,
3,64,192,64,22,55,0.04429268899912131,0.13118207299885398,False,all independently sampled candidates,144,uniform_random,11,149126227,156126227,,512,no_disease_to_disease,,,,
4,64,256,64,24,79,0.04524775800018688,0.17642983099904086,False,all independently sampled candidates,144,uniform_random,11,149126227,156126227,,512,no_disease_to_disease,,,,
5,64,320,64,21,100,0.05027339200023562,0.22670322299927648,False,all independently sampled candidates,144,uniform_random,11,149126227,156126227,,512,no_disease_to_disease,,,,
6,64,384,64,31,131,0.055022829001245555,0.28172605200052203,False,all independently sampled candidates,144,uniform_random,11,149126227,156126227,,512,no_disease_to_disease,,,,
7,64,448,64,24,155,0.0542578839995258,0.33598393600004783,False,all independently sampled candidates,144,uniform_random,11,149126227,156126227,,512,no_disease_to_disease,,,,
8,64,512,64,31,186,0.05660122799963574,0.3925851639996836,False,all independently sampled candidates,144,uniform_random,11,149126227,156126227,,512,no_disease_to_disease,,,,
1,64,64,64,18,18,0.04218309899988526,0.04218309899988526,True,all genetic population candidates,144,genetic_cfe,11,149126227,156126227,,512,no_disease_to_disease,,,,
2,64,128,64,46,62,0.044358057999488665,0.08654115699937392,True,all genetic population candidates,144,genetic_cfe,11,149126227,156126227,,512,no_disease_to_disease,,,,
3,64,192,64,51,109,0.04631974199946853,0.13286089899884246,True,all genetic population candidates,144,genetic_cfe,11,149126227,156126227,,512,no_disease_to_disease,,,,
4,64,256,64,49,158,0.05003240900077799,0.18289330799962045,True,all genetic population candidates,144,genetic_cfe,11,149126227,156126227,,512,no_disease_to_disease,,,,
5,64,320,64,48,200,0.05210437399910006,0.2349976819987205,True,all genetic population candidates,144,genetic_cfe,11,149126227,156126227,,512,no_disease_to_disease,,,,
6,64,384,64,53,252,0.056018512999798986,0.2910161949985195,True,all genetic population candidates,144,genetic_cfe,11,149126227,156126227,,512,no_disease_to_disease,,,,
7,64,448,64,55,305,0.05518031300016446,0.34619650799868396,True,all genetic population candidates,144,genetic_cfe,11,149126227,156126227,,512,no_disease_to_disease,,,,
8,64,512,64,56,358,0.05796080300024187,0.4041573109989258,True,all genetic population candidates,144,genetic_cfe,11,149126227,156126227,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.11987428900101804,0.11987428900101804,True,final restart pool only,144,dice_gradient_style,11,149126227,156126227,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10646748500039394,0.10646748500039394,True,final restart pool only,144,wachter_style,11,149126227,156126227,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,13,13,0.04356411800108617,0.04356411800108617,False,all independently sampled candidates,145,uniform_random,11,150126230,157126230,,512,no_disease_to_disease,,,,
2,64,128,64,24,37,0.043475253998622065,0.08703937199970824,False,all independently sampled candidates,145,uniform_random,11,150126230,157126230,,512,no_disease_to_disease,,,,
3,64,192,64,20,57,0.04405517500163114,0.13109454700133938,False,all independently sampled candidates,145,uniform_random,11,150126230,157126230,,512,no_disease_to_disease,,,,
4,64,256,64,22,79,0.04379760599840665,0.17489215299974603,False,all independently sampled candidates,145,uniform_random,11,150126230,157126230,,512,no_disease_to_disease,,,,
5,64,320,64,17,96,0.04323323300013726,0.2181253859998833,False,all independently sampled candidates,145,uniform_random,11,150126230,157126230,,512,no_disease_to_disease,,,,
6,64,384,64,20,116,0.043883203999939724,0.262008589999823,False,all independently sampled candidates,145,uniform_random,11,150126230,157126230,,512,no_disease_to_disease,,,,
7,64,448,64,20,136,0.04425713500131678,0.3062657250011398,False,all independently sampled candidates,145,uniform_random,11,150126230,157126230,,512,no_disease_to_disease,,,,
8,64,512,64,24,160,0.046014036999622476,0.3522797620007623,False,all independently sampled candidates,145,uniform_random,11,150126230,157126230,,512,no_disease_to_disease,,,,
1,64,64,64,13,13,0.04329126999982691,0.04329126999982691,True,all genetic population candidates,145,genetic_cfe,11,150126230,157126230,,512,no_disease_to_disease,,,,
2,64,128,64,19,32,0.04463009500068438,0.08792136500051129,True,all genetic population candidates,145,genetic_cfe,11,150126230,157126230,,512,no_disease_to_disease,,,,
3,64,192,64,42,71,0.0469065720008075,0.1348279370013188,True,all genetic population candidates,145,genetic_cfe,11,150126230,157126230,,512,no_disease_to_disease,,,,
4,64,256,64,52,122,0.04940296599852445,0.18423090299984324,True,all genetic population candidates,145,genetic_cfe,11,150126230,157126230,,512,no_disease_to_disease,,,,
5,64,320,64,51,172,0.05199333600103273,0.23622423900087597,True,all genetic population candidates,145,genetic_cfe,11,150126230,157126230,,512,no_disease_to_disease,,,,
6,64,384,64,52,221,0.05360961099904671,0.2898338499999227,True,all genetic population candidates,145,genetic_cfe,11,150126230,157126230,,512,no_disease_to_disease,,,,
7,64,448,64,56,271,0.055276853001487325,0.34511070300141,True,all genetic population candidates,145,genetic_cfe,11,150126230,157126230,,512,no_disease_to_disease,,,,
8,64,512,64,56,322,0.05599397199875966,0.40110467500016966,True,all genetic population candidates,145,genetic_cfe,11,150126230,157126230,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.11907058299948403,0.11907058299948403,True,final restart pool only,145,dice_gradient_style,11,150126230,157126230,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10618712600080471,0.10618712600080471,True,final restart pool only,145,wachter_style,11,150126230,157126230,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,8,8,0.04331703899879358,0.04331703899879358,False,all independently sampled candidates,146,uniform_random,11,151126233,158126233,,512,no_disease_to_disease,,,,
2,64,128,64,12,20,0.04574407400104974,0.08906111299984332,False,all independently sampled candidates,146,uniform_random,11,151126233,158126233,,512,no_disease_to_disease,,,,
3,64,192,64,21,41,0.04621348299951933,0.13527459599936265,False,all independently sampled candidates,146,uniform_random,11,151126233,158126233,,512,no_disease_to_disease,,,,
4,64,256,64,22,63,0.04330775999915204,0.17858235599851469,False,all independently sampled candidates,146,uniform_random,11,151126233,158126233,,512,no_disease_to_disease,,,,
5,64,320,64,18,81,0.04262466799991671,0.2212070239984314,False,all independently sampled candidates,146,uniform_random,11,151126233,158126233,,512,no_disease_to_disease,,,,
6,64,384,64,19,100,0.04535997500170197,0.26656699900013336,False,all independently sampled candidates,146,uniform_random,11,151126233,158126233,,512,no_disease_to_disease,,,,
7,64,448,64,14,114,0.04208596499847772,0.3086529639986111,False,all independently sampled candidates,146,uniform_random,11,151126233,158126233,,512,no_disease_to_disease,,,,
8,64,512,64,20,134,0.044640113001150894,0.353293076999762,False,all independently sampled candidates,146,uniform_random,11,151126233,158126233,,512,no_disease_to_disease,,,,
1,64,64,64,8,8,0.04285696800070582,0.04285696800070582,True,all genetic population candidates,146,genetic_cfe,11,151126233,158126233,,512,no_disease_to_disease,,,,
2,64,128,64,26,32,0.04330284099887649,0.08615980899958231,True,all genetic population candidates,146,genetic_cfe,11,151126233,158126233,,512,no_disease_to_disease,,,,
3,64,192,64,35,66,0.04376115299965022,0.12992096199923253,True,all genetic population candidates,146,genetic_cfe,11,151126233,158126233,,512,no_disease_to_disease,,,,
4,64,256,64,47,109,0.048433431000376004,0.17835439299960854,True,all genetic population candidates,146,genetic_cfe,11,151126233,158126233,,512,no_disease_to_disease,,,,
5,64,320,64,55,163,0.05063481400065939,0.22898920700026792,True,all genetic population candidates,146,genetic_cfe,11,151126233,158126233,,512,no_disease_to_disease,,,,
6,64,384,64,51,211,0.05365299799996137,0.2826422050002293,True,all genetic population candidates,146,genetic_cfe,11,151126233,158126233,,512,no_disease_to_disease,,,,
7,64,448,64,56,266,0.053976578999936464,0.33661878400016576,True,all genetic population candidates,146,genetic_cfe,11,151126233,158126233,,512,no_disease_to_disease,,,,
8,64,512,64,55,317,0.056033924000075785,0.39265270800024155,True,all genetic population candidates,146,genetic_cfe,11,151126233,158126233,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.11438481500044873,0.11438481500044873,True,final restart pool only,146,dice_gradient_style,11,151126233,158126233,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10586632199920132,0.10586632199920132,True,final restart pool only,146,wachter_style,11,151126233,158126233,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,10,10,0.0428942750004353,0.0428942750004353,False,all independently sampled candidates,147,uniform_random,11,152126236,159126236,,512,no_disease_to_disease,,,,
2,64,128,64,21,31,0.04181743300068774,0.08471170800112304,False,all independently sampled candidates,147,uniform_random,11,152126236,159126236,,512,no_disease_to_disease,,,,
3,64,192,64,19,50,0.0431429410000419,0.12785464900116494,False,all independently sampled candidates,147,uniform_random,11,152126236,159126236,,512,no_disease_to_disease,,,,
4,64,256,64,17,67,0.04403893599919684,0.17189358500036178,False,all independently sampled candidates,147,uniform_random,11,152126236,159126236,,512,no_disease_to_disease,,,,
5,64,320,64,21,88,0.04386273700038146,0.21575632200074324,False,all independently sampled candidates,147,uniform_random,11,152126236,159126236,,512,no_disease_to_disease,,,,
6,64,384,64,21,109,0.045760765999148134,0.2615170879998914,False,all independently sampled candidates,147,uniform_random,11,152126236,159126236,,512,no_disease_to_disease,,,,
7,64,448,64,20,129,0.050265227000636514,0.3117823150005279,False,all independently sampled candidates,147,uniform_random,11,152126236,159126236,,512,no_disease_to_disease,,,,
8,64,512,64,23,152,0.04403123699921707,0.35581355199974496,False,all independently sampled candidates,147,uniform_random,11,152126236,159126236,,512,no_disease_to_disease,,,,
1,64,64,64,10,10,0.04199699399941892,0.04199699399941892,True,all genetic population candidates,147,genetic_cfe,11,152126236,159126236,,512,no_disease_to_disease,,,,
2,64,128,64,30,39,0.042722868000055314,0.08471986199947423,True,all genetic population candidates,147,genetic_cfe,11,152126236,159126236,,512,no_disease_to_disease,,,,
3,64,192,64,46,82,0.04374103700138221,0.12846089900085644,True,all genetic population candidates,147,genetic_cfe,11,152126236,159126236,,512,no_disease_to_disease,,,,
4,64,256,64,45,126,0.04738099699898157,0.17584189599983802,True,all genetic population candidates,147,genetic_cfe,11,152126236,159126236,,512,no_disease_to_disease,,,,
5,64,320,64,47,171,0.05011837299934996,0.22596026899918797,True,all genetic population candidates,147,genetic_cfe,11,152126236,159126236,,512,no_disease_to_disease,,,,
6,64,384,64,58,228,0.051557976001276984,0.27751824500046496,True,all genetic population candidates,147,genetic_cfe,11,152126236,159126236,,512,no_disease_to_disease,,,,
7,64,448,64,54,275,0.05370063000009395,0.3312188750005589,True,all genetic population candidates,147,genetic_cfe,11,152126236,159126236,,512,no_disease_to_disease,,,,
8,64,512,64,49,321,0.055278989999351325,0.38649786499991023,True,all genetic population candidates,147,genetic_cfe,11,152126236,159126236,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.12013814300007652,0.12013814300007652,True,final restart pool only,147,dice_gradient_style,11,152126236,159126236,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10489231599967752,0.10489231599967752,True,final restart pool only,147,wachter_style,11,152126236,159126236,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,15,15,0.04269899599967175,0.04269899599967175,False,all independently sampled candidates,148,uniform_random,11,153126239,160126239,,512,no_disease_to_disease,,,,
2,64,128,64,18,33,0.04163510299986228,0.08433409899953404,False,all independently sampled candidates,148,uniform_random,11,153126239,160126239,,512,no_disease_to_disease,,,,
3,64,192,64,21,54,0.04332070800046495,0.12765480699999898,False,all independently sampled candidates,148,uniform_random,11,153126239,160126239,,512,no_disease_to_disease,,,,
4,64,256,64,17,71,0.04296394999983022,0.1706187569998292,False,all independently sampled candidates,148,uniform_random,11,153126239,160126239,,512,no_disease_to_disease,,,,
5,64,320,64,19,90,0.04430084299929149,0.2149195999991207,False,all independently sampled candidates,148,uniform_random,11,153126239,160126239,,512,no_disease_to_disease,,,,
6,64,384,64,20,110,0.04325473300013982,0.2581743329992605,False,all independently sampled candidates,148,uniform_random,11,153126239,160126239,,512,no_disease_to_disease,,,,
7,64,448,64,21,131,0.04406291400118789,0.3022372470004484,False,all independently sampled candidates,148,uniform_random,11,153126239,160126239,,512,no_disease_to_disease,,,,
8,64,512,64,32,163,0.04624587999933283,0.34848312699978123,False,all independently sampled candidates,148,uniform_random,11,153126239,160126239,,512,no_disease_to_disease,,,,
1,64,64,64,15,15,0.0423018180008512,0.0423018180008512,True,all genetic population candidates,148,genetic_cfe,11,153126239,160126239,,512,no_disease_to_disease,,,,
2,64,128,64,33,48,0.043581649000770994,0.0858834670016222,True,all genetic population candidates,148,genetic_cfe,11,153126239,160126239,,512,no_disease_to_disease,,,,
3,64,192,64,51,99,0.0466618929985998,0.132545360000222,True,all genetic population candidates,148,genetic_cfe,11,153126239,160126239,,512,no_disease_to_disease,,,,
4,64,256,64,52,151,0.04769492200102832,0.1802402820012503,True,all genetic population candidates,148,genetic_cfe,11,153126239,160126239,,512,no_disease_to_disease,,,,
5,64,320,64,58,208,0.05015531699973508,0.23039559900098538,True,all genetic population candidates,148,genetic_cfe,11,153126239,160126239,,512,no_disease_to_disease,,,,
6,64,384,64,53,255,0.052126663000308326,0.2825222620012937,True,all genetic population candidates,148,genetic_cfe,11,153126239,160126239,,512,no_disease_to_disease,,,,
7,64,448,64,61,314,0.05656819799878576,0.3390904600000795,True,all genetic population candidates,148,genetic_cfe,11,153126239,160126239,,512,no_disease_to_disease,,,,
8,64,512,64,61,370,0.05931623400101671,0.3984066940010962,True,all genetic population candidates,148,genetic_cfe,11,153126239,160126239,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.11545144000047003,0.11545144000047003,True,final restart pool only,148,dice_gradient_style,11,153126239,160126239,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10472091100018588,0.10472091100018588,True,final restart pool only,148,wachter_style,11,153126239,160126239,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,18,18,0.042130592999455985,0.042130592999455985,False,all independently sampled candidates,149,uniform_random,11,154126242,161126242,,512,no_disease_to_disease,,,,
2,64,128,64,13,31,0.041501903000607854,0.08363249600006384,False,all independently sampled candidates,149,uniform_random,11,154126242,161126242,,512,no_disease_to_disease,,,,
3,64,192,64,24,55,0.04335663799975009,0.12698913399981393,False,all independently sampled candidates,149,uniform_random,11,154126242,161126242,,512,no_disease_to_disease,,,,
4,64,256,64,28,83,0.04377482699965185,0.17076396099946578,False,all independently sampled candidates,149,uniform_random,11,154126242,161126242,,512,no_disease_to_disease,,,,
5,64,320,64,30,113,0.04597601000023133,0.2167399709996971,False,all independently sampled candidates,149,uniform_random,11,154126242,161126242,,512,no_disease_to_disease,,,,
6,64,384,64,27,140,0.04699984900071286,0.26373982000040996,False,all independently sampled candidates,149,uniform_random,11,154126242,161126242,,512,no_disease_to_disease,,,,
7,64,448,64,24,164,0.046929174999604584,0.31066899500001455,False,all independently sampled candidates,149,uniform_random,11,154126242,161126242,,512,no_disease_to_disease,,,,
8,64,512,63,23,187,0.045739758999843616,0.35640875399985816,False,all independently sampled candidates,149,uniform_random,11,154126242,161126242,,512,no_disease_to_disease,,,,
1,64,64,64,18,18,0.04361455800062686,0.04361455800062686,True,all genetic population candidates,149,genetic_cfe,11,154126242,161126242,,512,no_disease_to_disease,,,,
2,64,128,64,36,51,0.044597394999073,0.08821195299969986,True,all genetic population candidates,149,genetic_cfe,11,154126242,161126242,,512,no_disease_to_disease,,,,
3,64,192,64,54,103,0.0472842290000699,0.13549618199976976,True,all genetic population candidates,149,genetic_cfe,11,154126242,161126242,,512,no_disease_to_disease,,,,
4,64,256,64,57,159,0.048684846000469406,0.18418102800023917,True,all genetic population candidates,149,genetic_cfe,11,154126242,161126242,,512,no_disease_to_disease,,,,
5,64,320,64,55,210,0.051396849999946426,0.2355778780001856,True,all genetic population candidates,149,genetic_cfe,11,154126242,161126242,,512,no_disease_to_disease,,,,
6,64,384,64,55,262,0.054360731000997475,0.28993860900118307,True,all genetic population candidates,149,genetic_cfe,11,154126242,161126242,,512,no_disease_to_disease,,,,
7,64,448,64,58,314,0.05490555399956065,0.3448441630007437,True,all genetic population candidates,149,genetic_cfe,11,154126242,161126242,,512,no_disease_to_disease,,,,
8,64,512,64,52,364,0.05438902199966833,0.39923318500041205,True,all genetic population candidates,149,genetic_cfe,11,154126242,161126242,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.11571054500018363,0.11571054500018363,True,final restart pool only,149,dice_gradient_style,11,154126242,161126242,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10643811699992511,0.10643811699992511,True,final restart pool only,149,wachter_style,11,154126242,161126242,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,17,17,0.042397146000439534,0.042397146000439534,False,all independently sampled candidates,150,uniform_random,11,155126245,162126245,,512,no_disease_to_disease,,,,
2,64,128,64,13,30,0.042358270000477205,0.08475541600091674,False,all independently sampled candidates,150,uniform_random,11,155126245,162126245,,512,no_disease_to_disease,,,,
3,64,192,64,23,53,0.0430513899991638,0.12780680600008054,False,all independently sampled candidates,150,uniform_random,11,155126245,162126245,,512,no_disease_to_disease,,,,
4,64,256,64,27,80,0.04572588100018038,0.17353268700026092,False,all independently sampled candidates,150,uniform_random,11,155126245,162126245,,512,no_disease_to_disease,,,,
5,64,320,64,25,105,0.044271111000853125,0.21780379800111405,False,all independently sampled candidates,150,uniform_random,11,155126245,162126245,,512,no_disease_to_disease,,,,
6,64,384,64,29,134,0.046328651000294485,0.26413244900140853,False,all independently sampled candidates,150,uniform_random,11,155126245,162126245,,512,no_disease_to_disease,,,,
7,64,448,64,29,163,0.04564487499919778,0.3097773240006063,False,all independently sampled candidates,150,uniform_random,11,155126245,162126245,,512,no_disease_to_disease,,,,
8,64,512,64,32,195,0.04686860099900514,0.35664592499961145,False,all independently sampled candidates,150,uniform_random,11,155126245,162126245,,512,no_disease_to_disease,,,,
1,64,64,64,17,17,0.04401376000168966,0.04401376000168966,True,all genetic population candidates,150,genetic_cfe,11,155126245,162126245,,512,no_disease_to_disease,,,,
2,64,128,64,31,47,0.04295058099887683,0.08696434100056649,True,all genetic population candidates,150,genetic_cfe,11,155126245,162126245,,512,no_disease_to_disease,,,,
3,64,192,64,46,90,0.047132588999375,0.1340969299999415,True,all genetic population candidates,150,genetic_cfe,11,155126245,162126245,,512,no_disease_to_disease,,,,
4,64,256,64,48,137,0.047620871000617626,0.18171780100055912,True,all genetic population candidates,150,genetic_cfe,11,155126245,162126245,,512,no_disease_to_disease,,,,
5,64,320,64,54,185,0.049458429999504006,0.23117623100006313,True,all genetic population candidates,150,genetic_cfe,11,155126245,162126245,,512,no_disease_to_disease,,,,
6,64,384,64,59,242,0.05335263400047552,0.28452886500053864,True,all genetic population candidates,150,genetic_cfe,11,155126245,162126245,,512,no_disease_to_disease,,,,
7,64,448,64,58,299,0.054919197000344866,0.3394480620008835,True,all genetic population candidates,150,genetic_cfe,11,155126245,162126245,,512,no_disease_to_disease,,,,
8,64,512,64,61,355,0.057963936000305694,0.3974119980011892,True,all genetic population candidates,150,genetic_cfe,11,155126245,162126245,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.11462350999863702,0.11462350999863702,True,final restart pool only,150,dice_gradient_style,11,155126245,162126245,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10546131100090861,0.10546131100090861,True,final restart pool only,150,wachter_style,11,155126245,162126245,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,64,64,64,14,14,0.044099831000494305,0.044099831000494305,False,all independently sampled candidates,151,uniform_random,11,156126248,163126248,,512,no_disease_to_disease,,,,
2,64,128,64,16,30,0.043302088999553234,0.08740192000004754,False,all independently sampled candidates,151,uniform_random,11,156126248,163126248,,512,no_disease_to_disease,,,,
3,64,192,64,26,56,0.045200082000519615,0.13260200200056715,False,all independently sampled candidates,151,uniform_random,11,156126248,163126248,,512,no_disease_to_disease,,,,
4,64,256,64,22,78,0.044130935000794125,0.17673293700136128,False,all independently sampled candidates,151,uniform_random,11,156126248,163126248,,512,no_disease_to_disease,,,,
5,64,320,64,23,101,0.04440920399974857,0.22114214100110985,False,all independently sampled candidates,151,uniform_random,11,156126248,163126248,,512,no_disease_to_disease,,,,
6,64,384,64,24,125,0.04503720699904079,0.26617934800015064,False,all independently sampled candidates,151,uniform_random,11,156126248,163126248,,512,no_disease_to_disease,,,,
7,64,448,64,21,146,0.04564624200065737,0.311825590000808,False,all independently sampled candidates,151,uniform_random,11,156126248,163126248,,512,no_disease_to_disease,,,,
8,64,512,63,19,165,0.04555847899973742,0.3573840690005454,False,all independently sampled candidates,151,uniform_random,11,156126248,163126248,,512,no_disease_to_disease,,,,
1,64,64,64,14,14,0.04245464899940998,0.04245464899940998,True,all genetic population candidates,151,genetic_cfe,11,156126248,163126248,,512,no_disease_to_disease,,,,
2,64,128,64,34,46,0.04320771899983811,0.08566236799924809,True,all genetic population candidates,151,genetic_cfe,11,156126248,163126248,,512,no_disease_to_disease,,,,
3,64,192,64,47,92,0.046757738000451354,0.13242010599969944,True,all genetic population candidates,151,genetic_cfe,11,156126248,163126248,,512,no_disease_to_disease,,,,
4,64,256,64,53,143,0.0502755409997917,0.18269564699949115,True,all genetic population candidates,151,genetic_cfe,11,156126248,163126248,,512,no_disease_to_disease,,,,
5,64,320,64,56,197,0.05108316500081855,0.2337788120003097,True,all genetic population candidates,151,genetic_cfe,11,156126248,163126248,,512,no_disease_to_disease,,,,
6,64,384,64,52,242,0.05255922099968302,0.2863380329999927,True,all genetic population candidates,151,genetic_cfe,11,156126248,163126248,,512,no_disease_to_disease,,,,
7,64,448,64,53,294,0.05348700899958203,0.33982504199957475,True,all genetic population candidates,151,genetic_cfe,11,156126248,163126248,,512,no_disease_to_disease,,,,
8,64,512,64,54,346,0.057099109999398934,0.3969241519989737,True,all genetic population candidates,151,genetic_cfe,11,156126248,163126248,,512,no_disease_to_disease,,,,
1,512,512,16,16,1,0.14018437800041283,0.14018437800041283,True,final restart pool only,151,dice_gradient_style,11,156126248,163126248,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
1,512,512,16,16,1,0.10380604399870208,0.10380604399870208,True,final restart pool only,151,wachter_style,11,156126248,163126248,,512,no_disease_to_disease,31.0,16.0,16.0,31.0
