candidate_budget,reference_method,comparator_method,metric,n_paired_factuals,mean_delta_proposed_minus_comparator,paired_bootstrap_ci95_low,paired_bootstrap_ci95_high,wilcoxon_p_raw,higher_is_better,wilcoxon_p_holm
128,proposed_dp_eps4_sparse_diverse,wachter_style,group_sparsity,9,-0.09437095825984711,-0.14071208112874772,-0.03601116990005876,0.0234375,True,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,diversity,9,0.05295955596698655,0.03717746945718924,0.0673800956664814,0.0078125,True,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,plausibility_distance,9,0.03313338828297358,0.00251650822599135,0.061840033921804434,0.07421875,False,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,plausibility_inlier_rate,9,0.004629629629629626,-0.14451388888888891,0.19750000000000006,0.875,True,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,target_data_support,9,0.07711640211640208,-0.019269841269841312,0.17267195767195762,0.1484375,True,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,local_surrogate_fidelity,9,-0.08770036547814325,-0.14782080059857836,-0.03337937782382226,0.03125,True,1.0
128,proposed_dp_eps4_sparse_diverse,wachter_style,fidelity,9,-0.08770036547814325,-0.1523795648795649,-0.03734567901234567,0.03125,True,1.0
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,valid_cfe_yield_at_k,200,0.3845,0.3234875,0.457575,5.072656705929743e-19,True,2.0036993988422483e-16
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,full_k_success,200,0.455,0.384875,0.53,1.4367211464103863e-21,True,6.163533718100557e-19
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,robust_completeness_at_k,200,0.37150000000000005,0.31245000000000006,0.4257500000000001,1.5477434413462217e-18,True,6.082631724490651e-16
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,proximity,123,-0.06096852234587437,-0.06636701798051353,-0.0539338429912743,1.1380417065086377e-21,False,4.904959755052229e-19
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,sparsity,123,0.2514051992371776,0.23361643437862953,0.2730867602988199,7.304247585093394e-22,True,3.1627392043454394e-19
256,proposed_dp_eps4_sparse_diverse,countergan_one_shot,group_sparsity,123,0.2514051992371776,0.23299334322708307,0.2723201918527122,7.304247585093394e-22,True,3.1627392043454394e-19
