candidate_cohort_seed,cohort_position,query_id,method,method_family,direction,candidate_budget,rank,cfe_logit
202,21,130,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1474587023258209
202,22,116,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,9,1.3429017066955566
202,23,134,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.4244207441806793
202,24,12,genetic_cfe,Baseline,disease_to_no_disease,1024,7,-0.3642090857028961
202,25,39,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,5,-0.5165446996688843
202,26,22,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,4,-2.072222948074341
202,27,45,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-0.8435598611831665
202,28,88,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,6,-0.10236856341362
202,29,53,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,2,-0.227941632270813
202,30,136,uniform_random,Baseline,no_disease_to_disease,1024,1,0.1884581297636032
202,31,162,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,8,0.5695402026176453
202,32,130,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,2,0.1894343197345733
202,33,105,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,4,0.1529605984687805
202,34,155,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,7,0.3258507847785949
202,35,128,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.1338715851306915
202,36,95,genetic_cfe,Baseline,disease_to_no_disease,1024,9,-0.3783510029315948
202,37,16,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.3623743951320648
202,38,26,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,8,-0.3481422364711761
202,39,96,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,4,-0.1714252233505249
202,40,51,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,1,-0.156559556722641
202,41,65,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,9,-1.5164352655410769
202,42,114,genetic_cfe,Baseline,no_disease_to_disease,1024,3,0.1010135114192962
202,43,149,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,2,0.1156597882509231
202,44,172,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,4,0.2141750156879425
202,45,164,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,4,0.8540513515472412
202,46,162,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,4,0.10146364569664
202,47,148,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.1106303259730339
202,48,38,uniform_random,Baseline,disease_to_no_disease,1024,4,-0.1088044345378875
202,49,72,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.153597205877304
202,50,38,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,3,-0.2236620187759399
202,51,14,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-1.6672917604446411
202,52,64,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,5,-0.6587108373641968
202,53,97,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,8,-0.2273464798927307
202,54,116,uniform_random,Baseline,no_disease_to_disease,1024,9,0.193755567073822
202,55,139,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,0.4588355123996734
202,56,109,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,9,0.4596086144447326
202,57,113,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,8,0.9851233959197998
202,58,164,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,8,0.9126665592193604
202,59,131,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,2,0.8535424470901489
202,60,45,uniform_random,Baseline,disease_to_no_disease,1024,2,-0.1594759821891784
202,61,52,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-0.2860268354415893
202,62,59,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,2,-0.3620438873767853
202,63,0,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,5,-1.2091622352600098
202,64,61,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,8,-0.1346961259841919
202,65,6,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,7,-0.2218522727489471
202,66,149,genetic_cfe,Baseline,no_disease_to_disease,1024,4,0.8508269786834717
202,67,198,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,1,0.1629887372255325
202,68,123,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,6,0.2670931220054626
202,69,128,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,2,0.1271248161792755
202,70,119,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,6,0.1036190241575241
202,71,147,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,2,0.3963790833950043
202,72,57,wachter_style,Baseline,disease_to_no_disease,1024,3,-0.5226566791534424
202,73,6,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,9,-0.2120683789253235
202,74,47,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,5,-0.3595399558544159
202,75,40,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-0.204234778881073
202,76,99,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,1,-0.3950795829296112
202,77,27,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,10,-1.5900591611862185
202,78,124,wachter_style,Baseline,no_disease_to_disease,1024,2,0.4020137786865234
202,79,109,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,2,0.2304772734642028
202,80,120,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,5,0.3564509451389313
202,81,104,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,3,0.1391215920448303
202,82,112,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,8,0.1908306330442428
202,83,112,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,8,0.6339106559753418
202,84,49,uniform_random,Baseline,disease_to_no_disease,1024,2,-0.1314224898815155
202,85,10,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,6,-1.070908784866333
202,86,29,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,5,-0.1123807728290557
202,87,54,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,4,-0.4432319700717926
202,88,83,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,10,-0.3913955390453338
202,89,69,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,4,-0.6553734540939331
202,90,119,dice_gradient_style,Baseline,no_disease_to_disease,1024,4,0.3866162896156311
202,91,142,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,9,0.2860588133335113
202,92,170,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,2,0.2196961194276809
202,93,145,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,10,0.6930299997329712
202,94,101,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,6,0.4341855049133301
202,95,103,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,10,0.2737089991569519
202,96,40,dice_gradient_style,Baseline,disease_to_no_disease,1024,5,-0.5084257125854492
202,97,8,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,9,-1.332536220550537
202,98,7,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,6,-0.1556362807750702
202,99,43,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,5,-0.1289213597774505
202,100,93,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,9,-0.1124288737773895
202,101,6,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,9,-0.2474353313446045
202,102,115,genetic_cfe,Baseline,no_disease_to_disease,1024,3,0.6421490907669067
202,103,112,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,5,0.2573325037956238
202,104,101,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,9,0.2894635796546936
202,105,112,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,3,0.3826864659786224
202,106,139,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,8,0.1096579805016517
202,107,140,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,8,0.5279251933097839
202,108,9,uniform_random,Baseline,disease_to_no_disease,1024,3,-0.2105457186698913
202,109,22,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,1,-0.8527911901473999
202,110,72,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,2,-0.1528953909873962
202,111,16,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,3,-0.5185420513153076
202,112,41,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,9,-0.1878754794597625
202,113,10,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,3,-2.631532907485962
202,114,126,genetic_cfe,Baseline,no_disease_to_disease,1024,2,0.2834387719631195
202,115,100,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,5,0.7358890771865845
202,116,107,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,4,0.1146662831306457
202,117,163,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,8,0.4221812784671783
202,118,140,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,4,0.1711786985397339
202,119,106,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,3,0.8624377250671387
202,120,9,genetic_cfe,Baseline,disease_to_no_disease,1024,4,-0.2449240386486053
202,121,44,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,7,-0.3681584894657135
202,122,79,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,6,-0.2097225189208984
202,123,64,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,6,-0.2654111385345459
202,124,98,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,3,-0.2349343597888946
202,125,62,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,1,-1.5481724739074707
202,126,162,genetic_cfe,Baseline,no_disease_to_disease,1024,4,0.2218973040580749
202,127,172,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,4,0.136994257569313
202,128,138,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.3873317837715149
202,129,101,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,3,0.2690162658691406
202,130,113,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,5,0.1806766837835312
202,131,142,countergan_one_shot,Non-DP CounterGAN,no_disease_to_disease,1024,1,1.0207973718643188
202,132,86,genetic_cfe,Baseline,disease_to_no_disease,1024,2,-0.3141337931156158
202,133,47,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,6,-0.24660325050354
202,134,0,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,2,-0.1201516389846801
202,135,8,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,10,-0.7852647304534912
202,136,11,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,2,-0.3139700293540954
202,137,11,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,1,-0.3139700293540954
202,138,124,dice_gradient_style,Baseline,no_disease_to_disease,1024,1,0.3256561160087585
202,139,156,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,9,0.5103915929794312
202,140,108,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,1,0.1325722932815551
202,141,107,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,10,0.3006144762039184
202,142,128,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,8,0.3062566518783569
202,143,110,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,4,0.842179536819458
202,144,87,uniform_random,Baseline,disease_to_no_disease,1024,4,-0.7206987142562866
202,145,17,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,9,-0.1834604144096374
202,146,59,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,8,-0.1563226282596588
202,147,28,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,9,-0.2165343165397644
202,148,44,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,3,-0.131865918636322
202,149,92,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,7,-1.0877926349639893
202,150,133,genetic_cfe,Baseline,no_disease_to_disease,1024,1,0.1350113153457641
202,151,128,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,9,0.1572641432285308
202,152,150,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,8,0.4772683382034302
202,153,114,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,6,0.3963680565357208
202,154,105,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,7,0.2658507823944092
202,155,144,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,7,0.2844976186752319
202,156,45,dice_gradient_style,Baseline,disease_to_no_disease,1024,4,-1.10477876663208
202,157,64,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.2657355070114136
202,158,58,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.1796530783176422
202,159,1,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-0.6445198059082031
202,160,56,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,3,-0.2569504082202911
202,161,55,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,disease_to_no_disease,1024,9,-0.8835558891296387
202,162,149,uniform_random,Baseline,no_disease_to_disease,1024,1,0.1004534065723419
202,163,136,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,2,0.5979735851287842
202,164,104,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,6,0.1650175899267196
202,165,107,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,1,0.2217537611722946
202,166,120,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,3,0.1840220391750335
202,167,111,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,7,0.2540310621261596
202,168,39,uniform_random,Baseline,disease_to_no_disease,1024,1,-0.1580521464347839
202,169,9,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,4,-1.2224414348602295
202,170,34,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.3849410116672516
202,171,46,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,2,-0.2053413093090057
202,172,63,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,6,-0.7658901214599609
202,173,61,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,8,-2.0127627849578857
202,174,127,genetic_cfe,Baseline,no_disease_to_disease,1024,1,0.1207869425415992
202,175,124,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,6,0.4050017893314361
202,176,126,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,6,0.3146125376224518
202,177,126,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,8,0.2280678749084472
202,178,131,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,4,0.4900204837322235
202,179,117,proposed_countergan,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.1730857193470001
202,180,26,uniform_random,Baseline,disease_to_no_disease,1024,8,-0.1095690429210662
202,181,93,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,8,-0.1452577710151672
202,182,26,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,3,-0.1796709299087524
202,183,86,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,7,-0.3111431896686554
202,184,43,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,6,-0.1538537740707397
202,185,47,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,2,-0.5669549703598022
202,186,114,dice_gradient_style,Baseline,no_disease_to_disease,1024,5,0.578650951385498
202,187,157,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,1,0.2181915491819381
202,188,120,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,10,0.2473412901163101
202,189,172,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,9,0.1906921565532684
202,190,105,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,8,0.4575284123420715
202,191,172,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,1,0.1584881544113159
202,192,52,uniform_random,Baseline,disease_to_no_disease,1024,9,-0.3329340517520904
202,193,79,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,10,-0.151751697063446
202,194,37,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,5,-0.4552440941333771
202,195,27,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,4,-0.9899994134902954
202,196,27,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,5,-1.843024969100952
202,197,8,proposed_countergan,Non-DP CounterGAN,disease_to_no_disease,1024,6,-1.119959592819214
202,198,110,dice_gradient_style,Baseline,no_disease_to_disease,1024,5,1.514811873435974
202,199,145,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,no_disease_to_disease,1024,5,0.3638132214546203
202,200,149,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,no_disease_to_disease,1024,2,0.1747815310955047
202,201,103,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,no_disease_to_disease,1024,5,0.4085197448730469
202,202,132,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,no_disease_to_disease,1024,1,0.1410488784313202
202,203,144,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,no_disease_to_disease,1024,5,0.2983178496360779
202,204,63,uniform_random,Baseline,disease_to_no_disease,1024,2,-0.3695673644542694
202,205,24,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,disease_to_no_disease,1024,3,-0.1227592825889587
202,206,52,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,disease_to_no_disease,1024,1,-0.1868599355220794
202,207,17,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,disease_to_no_disease,1024,8,-0.3749518096446991
202,208,31,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,disease_to_no_disease,1024,9,-2.110511779785156
