direction,method,method_family,candidate_cohort_seed,plaintext_logit,he_logit,abs_logit_error,label_agreement
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.467824515831908,0.46989246489183883,0.0020679490599308514,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.3767406002365803,0.37752523805385024,0.0007846378172699509,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.12698552235232918,0.1279987491091298,0.0010132267568006281,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,0.25313917870270014,0.2536387419776531,0.0004995632749529855,True
disease_to_no_disease,wachter_style,Baseline,101,-0.20494856242250603,-0.20501273928020786,6.417685770182535e-05,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.1768623884195183,-0.17809792831561155,0.0012355398960932629,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,-0.7031378026698657,-0.705371534677222,0.002233732007356326,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,-0.165015491315324,-0.16569828196021733,0.0006827906448933219,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,-0.3114769561517869,-0.3120082120018723,0.0005312558500853992,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,101,-0.14928614285758118,-0.14917583803361584,0.00011030482396534591,True
no_disease_to_disease,dice_gradient_style,Baseline,101,0.34981621690707654,0.3519599504382197,0.002143733531143166,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,0.17215463652982976,0.1733318242374235,0.0011771877075937298,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,101,0.5355335435766491,0.5378820625864442,0.002348519009795158,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,101,0.10792234830436231,0.10866589821443053,0.0007435499100682114,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,101,0.23126843279855824,0.2320027959619391,0.0007343631633808523,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,101,0.23212085947814326,0.2334786068963583,0.0013577474182150384,True
disease_to_no_disease,genetic_cfe,Baseline,101,-0.35981735800283254,-0.36042493737002484,0.0006075793671923013,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,101,-0.15836533661637847,-0.15856458342342333,0.00019924680704486164,True
