direction,method,method_family,candidate_cohort_seed,plaintext_logit,he_logit,abs_logit_error,label_agreement
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-0.1445930934417099,-0.14458793804508266,5.1553966272377405e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-1.8205893811276521,-1.8205847434386397,4.637689012376711e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-15.05254647785889,-15.05254471854039,1.7593185006603562e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-36.045502025951706,-36.04550423309527,2.2071435665793615e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,202,-4.4635989989936835,-4.463595084327231,3.914666452331517e-06,True
no_disease_to_disease,uniform_random,Baseline,202,1.904609473161429,1.9046149483823267,5.475220897777078e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,1.0884911191343214,1.0884966815902393,5.562455917873521e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,2.353527358391368,2.3535330494474493,5.691056081502666e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,12.804078797646817,12.804087307143847,8.509497030573243e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,1.250709704789152,1.2507147110979069,5.006308754884614e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,202,2.931815033604213,2.9318205578792247,5.5242750116590855e-06,True
disease_to_no_disease,uniform_random,Baseline,202,-2.261254506948336,-2.2612497202700252,4.78667831060875e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-1.8965666730673227,-1.8965616798042482,4.9932630745708195e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-10.713335980736451,-10.71333354806159,2.4326748615521865e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-5.796841981972331,-5.796837769759914,4.212212417087358e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-1.4515373704744299,-1.4515327743916921,4.596082737728935e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,202,-3.2595720439777986,-3.2595677552745133,4.288703285393325e-06,True
no_disease_to_disease,genetic_cfe,Baseline,202,1.751383457202829,1.751388973556151,5.516353321910472e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,7.354693438297737,7.354700802298663,7.364000926379788e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,25.25055663551668,25.250568786821415,1.2151304733976076e-05,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,1.107262390962859,1.1072685191524836,6.128189624643454e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,2.7353642502575415,2.7353704276351203,6.17737757879766e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,202,7.6808949272589295,7.680902264882248,7.337623318726116e-06,True
disease_to_no_disease,uniform_random,Baseline,202,-7.786586284566356,-7.786582645412156,3.6391542002078836e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,-1.554165903825206,-1.5541606226084765,5.281216729491334e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,202,-10.307797342761056,-10.307794385832215,2.9569288404474037e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,202,-4.685272609832061,-4.685268389573353,4.2202587078321585e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,202,-0.28427756058977405,-0.2842727754020291,4.785187744937858e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,202,-5.860119756841552,-5.860115801645007,3.955196545391004e-06,True
no_disease_to_disease,genetic_cfe,Baseline,202,15.294771013279266,15.29477960944932,8.596170053110086e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,202,24.662037735638407,24.66204926353374,1.1527895331653326e-05,True
disease_to_no_disease,uniform_random,Baseline,303,-10.127386639960509,-10.127383709502787,2.9304577218169925e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-0.7256219573088476,-0.725616806893301,5.150415546606446e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-12.841133528633762,-12.841131189348232,2.3392855297288406e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-9.413892584430897,-9.413889430056283,3.154374613956179e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-8.1865211595526,-8.186517723916886,3.4356357136999804e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-0.7095070039417788,-0.7095013302021048,5.673739673972555e-06,True
no_disease_to_disease,uniform_random,Baseline,303,0.2647500161933891,0.26475547379595976,5.457602570646536e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,25.887771912038332,25.887784099781133,1.218774280076218e-05,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,2.369799133085982,2.3698045747275858,5.44164160398708e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.39744161066717254,0.39744721830958035,5.607642407812197e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,0.5154347454610839,0.5154402185977719,5.473136687972335e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,11.571872268883276,11.571880842252934,8.573369658648744e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-2.3135973303478643,-2.313591531162238,5.799185626376158e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-22.30802136469291,-22.308020109323547,1.255369362240799e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-0.700879396395532,-0.7008747965660196,4.5998295123972355e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-2.638663468483152,-2.638658817855864,4.650627288160791e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-6.640104124682135,-6.6401004276211015,3.6970610333142417e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-8.521381976932187,-8.521379058168808,2.9187633785454636e-06,True
no_disease_to_disease,uniform_random,Baseline,303,2.8800844205629943,2.8800902222785827,5.801715588393819e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,5.253170178067824,5.253176717416323,6.53934849825788e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,19.072538414699565,19.072548387122392,9.972422827075889e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.3567124692864674,0.35671733870439454,4.869417927155784e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,1.6402558473737656,1.640261644453042,5.797079276392836e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,1.2459462574661906,1.2459515730521233,5.315585932752498e-06,True
disease_to_no_disease,dice_gradient_style,Baseline,303,-12.095995226372247,-12.095992273983859,2.952388388877125e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-1.435357395432539,-1.4353520594909794,5.335941559492241e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-27.445867897796482,-27.44586902505448,1.127257998945197e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-2.686815173184563,-2.686810038657542,5.134527020889124e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-17.775550116302746,-17.775549013077395,1.1032253510734336e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-2.0090437882970074,-2.0090382979989667,5.490298040644603e-06,True
no_disease_to_disease,uniform_random,Baseline,303,2.9434846432329707,2.943490287701681,5.644468710208628e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,8.828555938510366,8.828563965651833,8.027141467081833e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.9564278720906376,1.95643305496799,5.182877352405413e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,8.399892464945964,8.399899118308547,6.653362582653699e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,25.732598110980646,25.73261009122112,1.1980240472553305e-05,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,0.8232718488406725,0.8232769124628578,5.06362218533063e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-5.210291033028163,-5.210286687245766,4.345782397052744e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-8.722468647242323,-8.72246540137905,3.245863272383076e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-2.1865368634011393,-2.1865323027287706,4.560672368647545e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-3.0657981041177873,-3.065793651157731,4.452960056244848e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-1.658009581904894,-1.6580045132161407,5.068688753162576e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-30.296920701347123,-30.296921749300058,1.0479529350959638e-06,True
no_disease_to_disease,uniform_random,Baseline,303,1.326671966429947,1.3266775164469766,5.550017029731791e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,20.267260144709745,20.267270789696973,1.0644987227692582e-05,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,17.03178892608876,17.03179777403312,8.847944361178861e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,0.6091147403196082,0.6091199519438156,5.211624207412946e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,2.405076364997729,2.405081959776024,5.59477829487065e-06,True
no_disease_to_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,2.395441981843387,2.395448038054525,6.056211137916989e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-2.236723690876871,-2.236718752119055,4.9387578160420276e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-2.3434839651388444,-2.343478866602862,5.09853598229526e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-0.23364157293946164,-0.23363595244170524,5.6204977564033864e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-4.523531566548211,-4.5235276099498245,3.956598386700705e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-6.723198797507784,-6.7231952666077754,3.53090000881906e-06,True
disease_to_no_disease,countergan_sparse_diverse_no_dp,Non-DP CounterGAN,303,-0.21079547600150583,-0.21079058213087884,4.89387062699298e-06,True
no_disease_to_disease,uniform_random,Baseline,303,0.5907379052752582,0.5907435578082568,5.6525329986678585e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,3.1565338971726344,3.1565395398625697,5.64268993530348e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.4564430278083087,1.4564484679449758,5.440136667145268e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,1.4824455667354997,1.4824511608232482,5.594087748583831e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,12.310795801554018,12.310803683139822,7.881585803559688e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,6.566962223283719,6.566969048965973,6.82568225407465e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-2.2841451921452904,-2.2841406689500663,4.5231952241486795e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-0.4081695201500919,-0.40816477721003586,4.742940056035039e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-6.642884352658876,-6.642880678804941,3.6738539348490917e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-16.5573698324578,-16.557368502793356,1.329664442550893e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-3.445840034554024,-3.4458358321771314,4.202376892692428e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-2.516388589397077,-2.516383022770871,5.566626206210401e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,3.640089666217028,3.6400959675858524,6.301368824512821e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,14.567923366332035,14.567932498513356,9.132181320481436e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.9417255136895797,1.9417313520448223,5.838355242593352e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,1.4050707094008423,1.4050763396941888,5.630293346436943e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,4.736890586294347,4.736896800486912,6.214192564968357e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,6.362250671187976,6.362257073461837,6.402273861283447e-06,True
disease_to_no_disease,genetic_cfe,Baseline,303,-8.879731924947112,-8.879728986031324,2.938915788064378e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-8.694480686487182,-8.694477667059788,3.019427394335139e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-1.0753846483832339,-1.0753792755723433,5.372810890635904e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-14.027681842333077,-14.027679768808783,2.0735242944880383e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-9.48563502612798,-9.485631695426314,3.330701666470759e-06,True
disease_to_no_disease,proposed_countergan,Non-DP CounterGAN,303,-17.237896861938832,-17.23789566300257,1.1989362640463241e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,6.898822320229755,6.898829285067576,6.964837821143988e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,2.7071799932804588,2.7071859381491343,5.944868675555881e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.8169177151649016,1.816922894914169,5.179749267281153e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,1.554001258776161,1.5540067078459852,5.449069824248198e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,4.657400397070905,4.657406986016929,6.588946024344011e-06,True
no_disease_to_disease,countergan_one_shot,Non-DP CounterGAN,303,6.546066527028298,6.546072989734169,6.462705870902141e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-0.7823116302655553,-0.7823066633515525,4.966914002757505e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-7.609411166616129,-7.609407698422384,3.468193744637915e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-0.718735117901935,-0.7187297829668905,5.33493504450977e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-5.054362349855302,-5.054358301499358,4.04835594469688e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-5.132813286129501,-5.1328091015149875,4.184614513569329e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,303,-2.086392461418865,-2.0863869486103352,5.512808529672952e-06,True
no_disease_to_disease,genetic_cfe,Baseline,303,1.5349359107394314,1.5349418337965162,5.923057084800121e-06,True
no_disease_to_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,0.5618905218121526,0.5618958660666064,5.344254453754083e-06,True
no_disease_to_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,1.8067321544654575,1.8067375135217751,5.3590563175998085e-06,True
no_disease_to_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,4.568424480375189,4.568431487038363,7.006663174102812e-06,True
no_disease_to_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,0.19103107724575707,0.1910364409750423,5.363729285223773e-06,True
no_disease_to_disease,proposed_countergan,Non-DP CounterGAN,303,7.5727851823663705,7.572792415415989,7.2330496188044435e-06,True
disease_to_no_disease,uniform_random,Baseline,303,-5.7526980707297195,-5.752693369573927,4.701155792652401e-06,True
disease_to_no_disease,proposed_dp_eps16_sparse_diverse,DP-CounterGAN eps=16,303,-13.289627078790048,-13.289624778332481,2.300457566661862e-06,True
disease_to_no_disease,proposed_dp_eps2_sparse_diverse,DP-CounterGAN eps=2,303,-2.898835634111947,-2.898830742115739,4.891996208122862e-06,True
disease_to_no_disease,proposed_dp_eps4_sparse_diverse,DP-CounterGAN eps=4,303,-2.722063360174868,-2.7220588249085966,4.535266271421534e-06,True
disease_to_no_disease,proposed_dp_eps8_sparse_diverse,DP-CounterGAN eps=8,303,-0.5282014051116066,-0.5281962518874221,5.153224184484273e-06,True
disease_to_no_disease,countergan_one_shot,Non-DP CounterGAN,303,-4.912549545758675,-4.912545552467128,3.993291547210731e-06,True
